date,tag,peak_right,peak_left
2024-12-22 11:50,Max,118.27979825014563,
2024-12-22 11:50,Max,113.9322233046115,
2025-02-02 11:00,Max,119.0275200844107,101.99638480053596
2025-02-02 11:00,Max,101.00558966462806,38.06796349901573
2025-02-02 11:00,Max,,95.16553976922553
2025-02-13 19:39,Max,139.6593662962783,130.8109026907531
2025-02-13 19:39,Max,133.25007090496536,45.017098933545796
2025-02-13 19:39,Max,,105.49193749015419
2025-04-13 10:44,Curl,108.08747223716392,104.30835225055945
2025-04-13 10:44,Curl,102.59556137213218,108.34054499061637
2024-11-08 19:19,Max,115.17358502354354,119.66657672369506
2024-11-08 19:19,Max,108.57563723274086,109.62443591711883
2024-11-08 19:19,Max,103.59948446790115,107.3872078516471
2025-03-20 20:26,Max,150.37488482105817,90.54080592222991
2025-03-20 20:26,Max,107.4830562555783,91.80859176
2024-12-05 19:50,Max,123.89742131505133,71.69305870644622
2024-12-05 19:50,Max,114.50153608026496,76.02389781589866
2024-12-05 19:50,Max,114.28286009544273,78.14893690984786
2025-04-06 11:00,Max,139.5689170917262,136.75798624736754
2025-04-06 11:00,Max,134.21256649895622,128.14390844666488
2024-10-10 20:33,Max,112.62549931531417,122.43449058234626
2024-10-10 20:33,Max,111.77566365104713,104.5604073978984
2024-10-10 20:33,Max,110.1466865125144,99.01548850531745
2024-11-21 19:32,Max,115.21024407353354,74.38100218052413
2024-11-21 19:32,Max,123.25015654711585,76.41847668890419
2024-11-21 19:32,Max,114.1997527928501,75.61070768397414
2025-06-12 20:31,Max,167.46333403603683,137.58286953693388
2025-06-12 20:31,Max,101.84446714074714,138.16531868241628
2025-01-05 10:57,Max,119.13674033727149,92.35758605349648
2025-01-05 10:57,Max,106.98246132747435,86.16969988656685
2025-01-05 10:57,Max,93.80745610608352,77.23046749771011
2025-02-23 11:35,Max,132.7242292532849,129.44953914013777
2025-02-23 11:35,Max,126.4587947725315,116.18626289587584
2025-01-18 17:49,Max,105.69371784950499,128.8842799690026
2025-01-18 17:49,Max,107.47898583112426,110.67738071566177
2024-11-21 19:36,Max,106.92961308931487,112.8903796636705
2024-11-21 19:36,Max,108.06909645734558,112.42965639328682
2024-11-21 19:36,Max,100.9532880743808,102.00490409799865
2025-06-05 20:39,Max,129.9805445120967,142.58224222309096
2025-06-05 20:39,Max,139.86889223604683,137.0125475651348
2025-06-12 20:22,Max,138.4512323604411,125.24729684954222
2025-06-12 20:22,Max,128.02975995262625,126.57637453346527
2025-03-23 10:51,Curl,106.00137129450027,100.77894103025535
2025-03-23 10:51,Curl,102.68594329694122,91.21012162594741
2024-10-10 20:19,Max,115.59075307027541,116.86674703693832
2024-10-10 20:19,Max,111.18117984152808,116.17178934115394
2024-10-10 20:19,Max,106.84970998448463,111.47255999867507
2024-11-17 11:23,Max,116.57161603411674,65.04640458666508
2024-11-17 11:23,Max,115.68152185360694,58.32634406224117
2024-11-17 11:23,Max,111.06085843106536,59.290395500289875
2025-02-02 10:57,Max,119.30451919648246,115.2400321797654
2025-02-02 10:57,Max,105.35527551210014,98.65609694
2024-10-06 10:58,Max,107.81751226820792,93.44875415605514
2024-10-06 10:58,Max,108.04110808424011,98.03658506399223
2024-10-06 10:58,Max,99.59105829707381,92.16251684851409
2024-10-06 10:58,Max,97.32544659000625,82.47345172345436
2025-02-23 11:57,Max,123.10599287771262,139.41575475669111
2025-02-23 11:57,Max,142.63110413647522,95.39015319137123
2025-03-30 11:02,Max,147.28703055433868,136.17404853757034
